Age,Monthly Income,Family size,latitude,longitude,Pin code,Gender_Male,Marital Status_Prefer not to say,Occupation_House wife,Occupation_Self Employeed,Educational Qualifications_Ph.D,Educational Qualifications_Post Graduate,Educational Qualifications_School,Educational Qualifications_Uneducated,Output_Yes,Output
0.0,0.7999959999199984,0.0,2.0790020790020414,-0.0868571428572148,0.5327510917030568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.7999959999199984,-0.5,-0.7101871101870966,0.1874285714285216,-0.0786026200873362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.6666666666666665,0.8000160003200064,1.0,-1.219126819126792,-0.830476190476294,0.4803493449781659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.3333333333333333,0.7999959999199984,-0.5,0.0216216216216299,0.7420952380952189,0.0786026200873362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.3000060001200024,0.5,-0.5455301455301346,0.2361904761905314,-0.0611353711790393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.3333333333333333,0.3000060001200024,0.0,0.6120582120581926,-0.0670476190476822,-0.4803493449781659,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,0.0,0.0964656964656767,0.320000000000026,0.148471615720524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.0,0.0,-1.0,0.0216216216216299,0.7420952380952189,0.0786026200873362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.0,-0.2000040000800016,-0.5,-0.3326403326403195,-0.4327619047619976,-0.2707423580786026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7999959999199984,-0.5,-1.5384615384615294,0.1752380952380733,0.74235807860262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.7999959999199984,1.5,-0.9197505197505162,0.0228571428570364,0.131004366812227,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7999959999199984,-0.5,-1.5384615384615294,0.1752380952380733,0.74235807860262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,0.3000060001200024,1.5,-0.3642411642411655,1.0240000000000398,-0.2882096069868995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.7999959999199984,0.0,-1.4586278586278305,0.7283809523809105,0.6026200873362445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.0,-0.2000040000800016,0.0,1.448648648648614,0.0152380952381686,1.0218340611353711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.3333333333333333,0.7999959999199984,0.0,1.4237006237005887,-0.970666666666666,-0.3231441048034934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3333333333333333,-0.2000040000800016,1.0,-1.300623700623689,-0.2392380952380352,0.777292576419214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,1.0,-0.7201663201663127,-0.0319999999999809,-0.3930131004366812,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.6666666666666667,0.7999959999199984,0.0,1.448648648648614,0.0152380952381686,1.0218340611353711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6666666666666665,0.8000160003200064,-1.0,0.4141372141371868,-0.3169523809525222,-0.5327510917030568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.2000040000800016,0.0,1.448648648648614,0.0152380952381686,1.0218340611353711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.6666666666666667,0.7999959999199984,0.5,0.0216216216216299,0.7420952380952189,0.0786026200873362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.0,-0.2000040000800016,1.0,-0.2245322245322289,-0.1523809523810369,-0.5502183406113537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.0,0.0831600831600651,0.510476190476268,-0.445414847161572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,1.0,1.4237006237005887,-0.970666666666666,-0.3231441048034934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0,0.0,0.0,-0.7717255717255613,-0.7420952380952189,0.8995633187772926,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.6666666666666666,0.0,0.5,0.133056133056116,-0.5912380952382588,-0.4104803493449782,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.0,-0.2000040000800016,-0.5,0.4024948024948025,0.1127619047619716,0.2183406113537118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.7999959999199984,0.0,-0.3476091476091584,0.0,-0.1135371179039301,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.3333333333333333,0.3000060001200024,-0.5,-0.0216216216216299,-0.510476190476268,-0.1834061135371179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.0,0.8000160003200064,-1.0,1.7280665280664873,-0.542476190476249,1.1091703056768558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3333333333333333,0.8000160003200064,0.0,0.0,-0.2255238095239433,-0.4279475982532751,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.7999959999199984,-1.0,0.658627858627848,1.345523809523926,-0.3056768558951965,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.6666666666666666,0.3000060001200024,-0.5,-0.7833679833679752,1.4125714285713915,1.2139737991266375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,-0.5,-0.0066528066528205,0.1097142857142513,-0.5676855895196506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.0,2.0790020790020414,-0.0868571428572148,0.5327510917030568,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.7999959999199984,0.0,0.553846153846153,-0.190476190476242,0.8122270742358079,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.8000160003200064,-1.0,1.7280665280664873,-0.542476190476249,1.1091703056768558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.7999959999199984,0.0,-0.0066528066528205,0.1097142857142513,-0.5676855895196506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6666666666666666,-0.2000040000800016,-0.5,-0.0216216216216299,-0.510476190476268,-0.1834061135371179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.6666666666666666,-0.2000040000800016,0.0,-0.7101871101870966,0.1874285714285216,-0.0786026200873362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,0.8000160003200064,1.0,0.3492723492723266,0.4662857142856222,-0.4978165938864629,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.6666666666666665,-0.2000040000800016,0.0,0.133056133056116,-0.5912380952382588,-0.4104803493449782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.3333333333333333,0.7999959999199984,-0.5,0.6120582120581926,-0.0670476190476822,-0.4803493449781659,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3333333333333333,-0.2000040000800016,1.0,0.0,-0.2255238095239433,-0.4279475982532751,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3333333333333333,-0.2000040000800016,0.5,0.553846153846153,-0.190476190476242,0.8122270742358079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.6666666666666666,-0.2000040000800016,-0.5,-0.6669438669438663,0.7405714285713588,1.074235807860262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.6666666666666665,0.7999959999199984,0.0,-0.1064449064449223,0.9264761904762367,0.7248908296943232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,0.0,0.0964656964656767,0.320000000000026,0.148471615720524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.3333333333333333,-0.2000040000800016,0.5,0.4939708939708859,-0.7177142857143224,0.9170305676855895,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.3333333333333333,-0.2000040000800016,-1.0,-0.7101871101870966,0.1874285714285216,-0.0786026200873362,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.8000160003200064,1.0,0.133056133056116,-0.5912380952382588,-0.4104803493449782,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3000060001200024,0.5,-0.7201663201663127,-0.0319999999999809,-0.3930131004366812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.6666666666666666,-0.2000040000800016,0.0,0.0,-0.2255238095239433,-0.4279475982532751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.6666666666666666,0.7999959999199984,0.5,-1.5384615384615294,0.1752380952380733,0.74235807860262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.3000060001200024,0.0,-1.4586278586278305,0.7283809523809105,0.6026200873362445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6666666666666666,-0.2000040000800016,1.0,0.133056133056116,-0.5912380952382588,-0.4104803493449782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.6666666666666666,-0.2000040000800016,0.0,0.6453222453222364,-0.8091428571429012,1.091703056768559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,0.0,-0.5521829521829552,-0.2788571428571005,-0.5152838427947598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.0,0.0,-0.2255238095239433,-0.4279475982532751,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.3333333333333333,0.3000060001200024,0.0,0.725155925155906,0.8502857142858267,0.1659388646288209,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.0,-0.2000040000800016,1.0,0.0216216216216299,0.7420952380952189,0.0786026200873362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.6666666666666665,0.7999959999199984,0.0,-0.1064449064449223,0.9264761904762367,0.7248908296943232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.0,-0.2000040000800016,-1.0,-0.9197505197505162,0.0228571428570364,0.131004366812227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2.333333333333333,0.8000160003200064,0.0,-0.7717255717255613,-0.7420952380952189,0.8995633187772926,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.6666666666666666,-0.2000040000800016,-0.5,-0.3326403326403195,-0.4327619047619976,-0.2707423580786026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3333333333333333,0.3000060001200024,-0.5,0.8632016632016447,-0.7939047619047326,-0.2008733624454148,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6666666666666666,0.7999959999199984,0.5,-0.1197505197505339,2.4060952380953107,0.5676855895196506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,0.5,1.207484407484378,-1.4933333333333825,0.6899563318777293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.7999959999199984,0.0,0.5122661122660909,-0.5241904761905765,0.3755458515283842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.6666666666666666,-0.2000040000800016,-0.5,0.0,-0.2255238095239433,-0.4279475982532751,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.8000160003200064,0.5,-0.5521829521829552,-0.2788571428571005,-0.5152838427947598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2.6666666666666665,0.8000160003200064,1.0,-0.2245322245322289,-0.1523809523810369,-0.5502183406113537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,1.0,0.725155925155906,0.8502857142858267,0.1659388646288209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.0,-0.2000040000800016,1.0,0.3492723492723266,0.4662857142856222,-0.4978165938864629,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.3333333333333333,0.7999959999199984,0.0,0.3492723492723266,0.4662857142856222,-0.4978165938864629,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3333333333333333,-0.2000040000800016,1.0,0.725155925155906,0.8502857142858267,0.1659388646288209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,-0.5,-0.3476091476091584,0.0,-0.1135371179039301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.5,1.1925155925155688,0.0030476190475038,-0.1659388646288209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.5,0.2577962577962431,-0.4388571428572218,-0.2183406113537118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.6666666666666665,-0.2000040000800016,1.0,0.0831600831600651,0.510476190476268,-0.445414847161572,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,0.0,0.6120582120581926,-0.0670476190476822,-0.4803493449781659,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6666666666666666,0.7999959999199984,0.0,-0.2245322245322289,-0.1523809523810369,-0.5502183406113537,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.5,1.1925155925155688,0.0030476190475038,-0.1659388646288209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.8000160003200064,0.0,-0.3326403326403195,-0.4327619047619976,-0.2707423580786026,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.333333333333333,0.0,-1.0,0.1596673596673391,-1.5497142857144766,1.004366812227074,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7999959999199984,1.5,-0.9197505197505162,0.0228571428570364,0.131004366812227,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3333333333333333,-0.2000040000800016,0.5,0.1397089397089365,1.767619047619119,0.2532751091703056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2.6666666666666665,0.8000160003200064,1.0,-1.219126819126792,-0.830476190476294,0.4803493449781659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.7999959999199984,0.0,-0.2245322245322289,-0.1523809523810369,-0.5502183406113537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,0.8000160003200064,0.0,0.0,-0.2255238095239433,-0.4279475982532751,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.5,1.1925155925155688,0.0030476190475038,-0.1659388646288209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,1.0,-0.7201663201663127,-0.0319999999999809,-0.3930131004366812,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.0,-0.6669438669438663,0.7405714285713588,1.074235807860262,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6666666666666667,-0.2000040000800016,1.5,-0.5455301455301346,0.2361904761905314,-0.0611353711790393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.6666666666666665,0.8000160003200064,1.5,-0.6669438669438663,0.7405714285713588,1.074235807860262,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2.333333333333333,0.8000160003200064,1.0,-0.1796257796257713,0.2240000000000831,-0.148471615720524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,0.7999959999199984,-0.5,0.1280665280665227,-0.6552380952382206,1.1615720524017468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,-0.5,-0.3476091476091584,0.0,-0.1135371179039301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.6666666666666666,-0.2000040000800016,-0.5,0.1979209979209762,-0.2742857142857365,-0.2358078602620087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8000160003200064,-0.5,-0.7101871101870966,0.1874285714285216,-0.0786026200873362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.6666666666666666,-0.2000040000800016,-0.5,1.60332640332636,-0.6963809523809296,-0.3406113537117904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.6666666666666666,0.7999959999199984,0.5,-1.5384615384615294,0.1752380952380733,0.74235807860262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.0,0.7534303534303269,1.8453333333333892,0.2707423580786026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.5,1.1925155925155688,0.0030476190475038,-0.1659388646288209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,0.0,-0.5521829521829552,-0.2788571428571005,-0.5152838427947598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3333333333333333,0.0,-0.5,0.0,-0.2255238095239433,-0.4279475982532751,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.7999959999199984,-0.5,-0.3326403326403195,-0.4327619047619976,-0.2707423580786026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.3333333333333333,0.8000160003200064,-1.0,0.2577962577962431,-0.4388571428572218,-0.2183406113537118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.6666666666666666,-0.2000040000800016,-0.5,-0.4241164241164324,-1.5238095238097198,0.3930131004366812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.3333333333333333,0.0,-0.5,0.2577962577962431,-0.4388571428572218,-0.2183406113537118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.3333333333333333,0.7999959999199984,0.0,-0.3326403326403195,-0.4327619047619976,-0.2707423580786026,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.8000160003200064,1.5,1.60332640332636,-0.6963809523809296,-0.3406113537117904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6666666666666666,-0.2000040000800016,0.0,0.0,-0.2255238095239433,-0.4279475982532751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8000160003200064,-0.5,0.6120582120581926,-0.0670476190476822,-0.4803493449781659,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.2000040000800016,-0.5,-0.1064449064449223,0.9264761904762367,0.7248908296943232,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.6666666666666666,0.7999959999199984,0.0,0.0216216216216299,0.7420952380952189,0.0786026200873362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.0,1.5,0.1480249480249549,1.2068571428571977,1.039301310043668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.8000160003200064,1.0,-0.0848232848232924,-1.2083809523810578,0.6724890829694323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3333333333333333,-0.2000040000800016,-1.0,0.0,-0.2255238095239433,-0.4279475982532751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.7999959999199984,0.0,0.6153846153845881,-0.4007619047620167,-0.3755458515283842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.333333333333333,0.0,-1.0,0.1596673596673391,-1.5497142857144766,1.004366812227074,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.7999959999199984,0.0,0.3492723492723266,0.4662857142856222,-0.4978165938864629,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.3000060001200024,1.0,-0.3176715176715101,0.5912380952380422,-0.462882096069869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.3333333333333333,-0.2000040000800016,-0.5,0.8781704781704541,0.1919999999998856,-0.0262008733624454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.8000160003200064,1.5,-0.5455301455301346,0.2361904761905314,-0.0611353711790393,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.8000160003200064,-0.5,-0.7833679833679752,1.4125714285713915,1.2139737991266375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.6666666666666666,0.0,0.0,-0.3642411642411655,1.0240000000000398,-0.2882096069868995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.3333333333333333,-0.2000040000800016,0.0,-1.2008316008315871,1.371428571428683,0.0436681222707423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.3333333333333333,0.7999959999199984,0.5,-0.3642411642411655,1.0240000000000398,-0.2882096069868995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3333333333333333,0.3000060001200024,-0.5,-1.0328482328482296,-0.4358095238095014,0.6375545851528385,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.3000060001200024,1.0,-0.1064449064449223,0.9264761904762367,0.7248908296943232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6666666666666666,-0.2000040000800016,1.0,-0.6935550935550895,-0.5120000000001282,0.2882096069868995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.8000160003200064,1.0,-0.0066528066528205,0.1097142857142513,-0.5676855895196506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6666666666666666,0.3000060001200024,-1.0,0.6120582120581926,-0.0670476190476822,-0.4803493449781659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.3333333333333333,-0.2000040000800016,-0.5,-1.5567567567567342,-0.6628571428573049,0.4978165938864629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.8000160003200064,-0.5,0.553846153846153,-0.190476190476242,0.8122270742358079,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,-0.2000040000800016,0.0,0.0964656964656767,0.320000000000026,0.148471615720524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.6666666666666667,0.7999959999199984,0.5,-0.8465696465696376,0.4571428571428942,0.0087336244541484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,-0.2000040000800016,0.5,0.0,-0.2255238095239433,-0.4279475982532751,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
