iter	Logloss
0	0.6798604878
1	0.6676203253
2	0.6547581567
3	0.6412523499
4	0.6242543838
5	0.6127666432
6	0.5986953265
7	0.5881647288
8	0.5753317586
9	0.5600335213
10	0.551353794
11	0.5401158579
12	0.5307790999
13	0.5207460123
14	0.5104944236
15	0.5011744241
16	0.4914721582
17	0.4820936755
18	0.4739270937
19	0.4637846562
20	0.4553685615
21	0.4469095828
22	0.4353253463
23	0.4281607214
24	0.4202513543
25	0.412752705
26	0.4046738077
27	0.3968334686
28	0.389939846
29	0.383764526
30	0.3775372538
31	0.3707105365
32	0.3638886359
33	0.3570336196
34	0.3486807483
35	0.3395044509
36	0.3332084094
37	0.3262886261
38	0.3201823254
39	0.3118144616
40	0.3050702768
41	0.3009046512
42	0.296284351
43	0.2906890954
44	0.2854210384
45	0.2805364267
46	0.2758956898
47	0.2712356994
48	0.2665072795
49	0.2609544089
50	0.2566303284
51	0.2526901026
52	0.248272682
53	0.2441893528
54	0.2400928843
55	0.235733551
56	0.2297587718
57	0.2247013584
58	0.2213158815
59	0.2185468712
60	0.2150037842
61	0.2114066216
62	0.2077211568
63	0.2025272981
64	0.1987532485
65	0.1944380364
66	0.1913128065
67	0.1879391182
68	0.1845550426
69	0.1817065293
70	0.179090501
71	0.1747112413
72	0.1718550494
73	0.1692798784
74	0.1667722521
75	0.1639567506
76	0.1616698657
77	0.1595936479
78	0.157328483
79	0.1542885011
80	0.1521819084
81	0.1493600557
82	0.1467970537
83	0.1443315283
84	0.1422707235
85	0.1399022956
86	0.1377371311
87	0.1363073634
88	0.1345295737
89	0.1318458926
90	0.1294376727
91	0.1270569101
92	0.1255655735
93	0.1229925186
94	0.1216339657
95	0.1201001221
96	0.1186824322
97	0.1161667601
98	0.1140856528
99	0.1122244197
100	0.1108044863
101	0.1090217944
102	0.1076464699
103	0.1065320315
104	0.1052403273
105	0.1035864307
106	0.1022619624
107	0.1010394581
108	0.09919807834
109	0.09701222758
110	0.09596347886
111	0.09500071926
112	0.09353013039
113	0.09223526524
114	0.09119371137
115	0.09005328609
116	0.08903039271
117	0.08789342142
118	0.08691098998
119	0.08575287634
120	0.08471153013
121	0.08320131533
122	0.0821571004
123	0.08133049857
124	0.08024969101
125	0.07950799619
126	0.07785082402
127	0.07702070821
128	0.07620150966
129	0.07500574666
130	0.07404039752
131	0.07292768801
132	0.07182287247
133	0.07077425603
134	0.06983798319
135	0.06903841572
136	0.0683952593
137	0.06770714175
138	0.06686179176
139	0.06621748709
140	0.06554541203
141	0.06445818716
142	0.06355907379
143	0.06311422163
144	0.06253354626
145	0.06181468041
146	0.06103643679
147	0.0604341853
148	0.05989365962
149	0.05930811513
150	0.05875679908
151	0.05817962077
152	0.05770216988
153	0.05689573519
154	0.05612439109
155	0.05539671913
156	0.05490200904
157	0.05430401218
158	0.05394083377
159	0.05339466295
160	0.05283219199
161	0.05246605181
162	0.05192607833
163	0.0515127382
164	0.05087315959
165	0.05024388606
166	0.04978395508
167	0.04931553718
168	0.04850357271
169	0.04814973416
170	0.04725465467
171	0.04689163623
172	0.04604048037
173	0.04548645942
174	0.04485391263
175	0.04443724771
176	0.04407459382
177	0.04374840029
178	0.04339609069
179	0.04291729466
180	0.04257321588
181	0.04217637047
182	0.04187067093
183	0.04151923656
184	0.04092132122
185	0.04063060976
186	0.04032973705
187	0.04001382782
188	0.03967967649
189	0.03941156864
190	0.03919305417
191	0.03887767792
192	0.03853458435
193	0.03832980664
194	0.0380051882
195	0.03768837067
196	0.03732507383
197	0.03707088886
198	0.0367284421
199	0.03647513082
200	0.03623526635
201	0.03601354014
202	0.03576053727
203	0.03528907991
204	0.03497038657
205	0.0345891368
206	0.03419015792
207	0.03361427323
208	0.03339061199
209	0.03305016948
210	0.03290818891
211	0.03256470388
212	0.03232045251
213	0.03204695409
214	0.03178923745
215	0.03154219658
216	0.03132751757
217	0.03113839857
218	0.03098006018
219	0.0307830849
220	0.03061184729
221	0.03036983782
222	0.03018911731
223	0.03001868417
224	0.02978315815
225	0.02958585447
226	0.02929478999
227	0.02904076576
228	0.02882438937
229	0.02859360941
230	0.02842574581
231	0.0282625506
232	0.02806440938
233	0.02761923882
234	0.02744861111
235	0.02726495035
236	0.02708377377
237	0.02689106387
238	0.02667911745
239	0.0264910175
240	0.02635602028
241	0.02613629987
242	0.02601244988
243	0.02588765544
244	0.02556530429
245	0.02519709679
246	0.02493941707
247	0.02478081488
248	0.02457254779
249	0.02434200164
250	0.02423237062
251	0.02408882572
252	0.02391089778
253	0.02373321595
254	0.02356546617
255	0.02340263551
256	0.02326985021
257	0.02311406136
258	0.02292646746
259	0.02281124823
260	0.02259755596
261	0.02244954417
262	0.02219530536
263	0.02209105184
264	0.0219927957
265	0.02187884854
266	0.02162559417
267	0.02148016037
268	0.02139068573
269	0.02129623505
270	0.02114892775
271	0.0209595711
272	0.02077789307
273	0.02068363928
274	0.02045686322
275	0.02029027324
276	0.02021703566
277	0.02012536603
278	0.02003042621
279	0.01996134327
280	0.01978855441
281	0.01951030301
282	0.01940648633
283	0.01930873625
284	0.01922284249
285	0.01909148309
286	0.01895844552
287	0.01881971205
288	0.01870170409
289	0.01861431522
290	0.01838888661
291	0.01829309771
292	0.01816890009
293	0.01809357366
294	0.01798293052
295	0.01789540322
296	0.01775080619
297	0.0176479032
298	0.01758133827
299	0.01747158266
300	0.01738288172
301	0.01729260568
302	0.01720762099
303	0.01713017187
304	0.01697768242
305	0.01684525398
306	0.01672890725
307	0.01664197368
308	0.01651743458
309	0.01647791093
310	0.01630470061
311	0.01624674489
312	0.01616688082
313	0.01610856825
314	0.01605153238
315	0.01598187723
316	0.01577369782
317	0.01570130933
318	0.01563467826
319	0.01555939336
320	0.01546681773
321	0.01540712387
322	0.01529716215
323	0.01525189953
324	0.01516951284
325	0.01511818978
326	0.01507526521
327	0.01501164436
328	0.01497048101
329	0.01490904747
330	0.01486289117
331	0.01480236823
332	0.01473020738
333	0.01463478458
334	0.01457906846
335	0.01443299017
336	0.01431669881
337	0.01420939046
338	0.01413427784
339	0.01406512568
340	0.01389100782
341	0.0138240445
342	0.01373790156
343	0.01367569277
344	0.01362105031
345	0.01352744102
346	0.01346827015
347	0.01339427425
348	0.01328525236
349	0.01321802139
350	0.01316464024
351	0.0130735705
352	0.01301613931
353	0.01297227029
354	0.01292827822
355	0.01287493014
356	0.01280000364
357	0.01274767383
358	0.01269835887
359	0.01265878985
360	0.01261154452
361	0.01256425611
362	0.01252728893
363	0.01246051096
364	0.01240539397
365	0.01235468465
366	0.01232471851
367	0.01227944051
368	0.01223680819
369	0.01219055653
370	0.01215882609
371	0.01210166024
372	0.01204962577
373	0.01200944685
374	0.01197748261
375	0.01192579654
376	0.01189157886
377	0.011857092
378	0.01176158151
379	0.01171950294
380	0.01166286776
381	0.01162343025
382	0.01159417552
383	0.01154929669
384	0.01150449245
385	0.01146699229
386	0.01143912192
387	0.01138101547
388	0.01127759103
389	0.01123466261
390	0.01119361539
391	0.01112274124
392	0.01109194294
393	0.01106635986
394	0.01102523035
395	0.01095589515
396	0.01091958015
397	0.01087679402
398	0.01084863294
399	0.01081214874
400	0.01069186272
401	0.01064367833
402	0.01055563804
403	0.01051258426
404	0.01046186724
405	0.0103476955
406	0.01031001691
407	0.0102633807
408	0.01021718825
409	0.01016591211
410	0.0101250587
411	0.01008076822
412	0.01003575479
413	0.009993610074
414	0.009962611045
415	0.009928526417
416	0.009901775852
417	0.00986276442
418	0.009832225307
419	0.00980763743
420	0.00978106068
421	0.009756108253
422	0.009709821209
423	0.009607098179
424	0.009574550198
425	0.009533660643
426	0.009473950632
427	0.009444975084
428	0.009397032953
429	0.009372737331
430	0.009331777788
431	0.009295718901
432	0.009199459322
433	0.00910417726
434	0.009060095203
435	0.009034107577
436	0.008991075331
437	0.008970269849
438	0.008940191423
439	0.00886773294
440	0.008840627055
441	0.008808778947
442	0.008782832853
443	0.00875685215
444	0.008725890037
445	0.008706370477
446	0.008654352926
447	0.008635753201
448	0.008604806469
449	0.008571396335
450	0.008504272276
451	0.00847586278
452	0.008440066922
453	0.008415874358
454	0.008394941207
455	0.008375557007
456	0.008343283592
457	0.008320818409
458	0.008292104352
459	0.008272169482
460	0.008239346166
461	0.008224583441
462	0.008184794457
463	0.008159089088
464	0.008144001807
465	0.008125585125
466	0.008103495259
467	0.008056024582
468	0.008028211901
469	0.008001826655
470	0.007983890657
471	0.007957162396
472	0.007940599995
473	0.007864125313
474	0.007844329649
475	0.007823248832
476	0.007796022969
477	0.007778461518
478	0.007759262669
479	0.00771350476
480	0.007647137488
481	0.007631114221
482	0.007620348469
483	0.007597734082
484	0.007586177703
485	0.007556393839
486	0.007514985146
487	0.007485710421
488	0.007463755146
489	0.007441163063
490	0.007424740638
491	0.007409843322
492	0.007380031001
493	0.007359393181
494	0.007327701969
495	0.007304957605
496	0.007289698816
497	0.007253956026
498	0.00722250477
499	0.007179977048
500	0.00716216718
501	0.007144684945
502	0.007129147745
503	0.007113723601
504	0.007059003461
505	0.007035526153
506	0.007016065044
507	0.007003328108
508	0.006984956803
509	0.006973458875
510	0.006915058628
511	0.006895590598
512	0.006848398332
513	0.006786966324
514	0.006759065966
515	0.006740340879
516	0.006726650269
517	0.006711430703
518	0.006690013793
519	0.006664285352
520	0.006650335558
521	0.006629323959
522	0.006597359719
523	0.006577164127
524	0.006567468182
525	0.006546309686
526	0.006529485026
527	0.006513271024
528	0.006484517744
529	0.006472954442
530	0.00646242557
531	0.006434318327
532	0.006426017515
533	0.006389035717
534	0.006369173911
535	0.006346911
536	0.006320905301
537	0.006309298546
538	0.006296529693
539	0.006242365222
540	0.006229260275
541	0.006219696999
542	0.00620774646
543	0.006179296586
544	0.006167860185
545	0.006158708757
546	0.006139528367
547	0.006092612974
548	0.006070466964
549	0.0060622446
550	0.00605004872
551	0.006039640211
552	0.006021954167
553	0.006009664074
554	0.005992889404
555	0.005980171311
556	0.005967688945
557	0.005944910357
558	0.005918012127
559	0.005907968167
560	0.005896751342
561	0.005883566026
562	0.005862681712
563	0.005848416974
564	0.005835149365
565	0.005826582832
566	0.005818338548
567	0.005801936888
568	0.005787357976
569	0.005777189039
570	0.005765352326
571	0.005754748467
572	0.005744161913
573	0.005732537854
574	0.005718732649
575	0.005698269798
576	0.005689322948
577	0.00567777003
578	0.005665403028
579	0.005655246012
580	0.005648449929
581	0.005631279176
582	0.005619959677
583	0.005591927421
584	0.005582059199
585	0.005569435704
586	0.005552984053
587	0.005537056154
588	0.005526350391
589	0.005516649062
590	0.005504440492
591	0.005498635769
592	0.005487277046
593	0.005477381522
594	0.005467534065
595	0.005457653538
596	0.005448042577
597	0.005430628023
598	0.005420804793
599	0.005412432455
600	0.005400086987
601	0.005380077516
602	0.005349675302
603	0.005339791698
604	0.005331217858
605	0.00531931308
606	0.005277319108
607	0.005249697162
608	0.005238105405
609	0.005228208342
610	0.005211816296
611	0.00519866828
612	0.005184473145
613	0.005168662533
614	0.005157876015
615	0.005143807011
616	0.005135687705
617	0.005128828941
618	0.005114415769
619	0.005103945348
620	0.005094908514
621	0.005074814827
622	0.005064072532
623	0.005057650612
624	0.005052831481
625	0.005044048448
626	0.005036666316
627	0.005028409343
628	0.005005649597
629	0.004994419313
630	0.004987156007
631	0.004980317239
632	0.004970147533
633	0.004960059351
634	0.004949535478
635	0.004934487035
636	0.004926480785
637	0.004908550939
638	0.004891447098
639	0.004885885408
640	0.004877363482
641	0.004871298805
642	0.004854699489
643	0.004841594158
644	0.004832851502
645	0.004825309015
646	0.004813467687
647	0.004807123061
648	0.004789742347
649	0.004779444587
650	0.004772670038
651	0.004766141984
652	0.00475374191
653	0.004740610046
654	0.004731898923
655	0.004720767852
656	0.004714610884
657	0.004700870668
658	0.004692885953
659	0.004687290038
660	0.004681907546
661	0.004675456401
662	0.004669116005
663	0.004661242424
664	0.004655581136
665	0.004649238433
666	0.004640964539
667	0.004630096497
668	0.004625355044
669	0.004616000575
670	0.004605910855
671	0.004594359859
672	0.004586708161
673	0.004553426466
674	0.004534167628
675	0.004525331143
676	0.004520463943
677	0.004513688626
678	0.004507179414
679	0.004499050494
680	0.004491834487
681	0.004484878048
682	0.004480209274
683	0.004468637128
684	0.004453732121
685	0.004440434517
686	0.00443210448
687	0.004425943282
688	0.004418093927
689	0.004389732884
690	0.00437891291
691	0.004366449387
692	0.004360443161
693	0.004352504592
694	0.004344183783
695	0.004339135078
696	0.004331659886
697	0.004322808789
698	0.00430234786
699	0.004295669833
700	0.004290471538
701	0.004274701303
702	0.004269566844
703	0.004250819837
704	0.004240913545
705	0.004234414331
706	0.004221556264
707	0.0042169544
708	0.004210972786
709	0.004190631836
710	0.004184334124
711	0.004173389942
712	0.004164227747
713	0.004149850722
714	0.004139387608
715	0.00413380669
716	0.004123145534
717	0.004111889101
718	0.004105201844
719	0.004099475953
720	0.004092418763
721	0.004084590943
722	0.004074302027
723	0.004067560165
724	0.004063620106
725	0.004051102361
726	0.004046776218
727	0.004039866694
728	0.004027851935
729	0.004018966998
730	0.00401392829
731	0.004008132412
732	0.003998304182
733	0.003979745219
734	0.003971580536
735	0.003964904431
736	0.003957012392
737	0.003950342824
738	0.00394405165
739	0.003917765617
740	0.003906306913
741	0.003898416796
742	0.003892323663
743	0.003882534273
744	0.003873590885
745	0.003868374517
746	0.003855980212
747	0.003848286598
748	0.003843251351
749	0.003838060748
750	0.003830482498
751	0.003824625477
752	0.003819394881
753	0.003808569908
754	0.003805516612
755	0.003802112226
756	0.003798789363
757	0.003796107154
758	0.003790224752
759	0.003778921789
760	0.003763801821
761	0.003757299146
762	0.003753596737
763	0.003744545291
764	0.00373886093
765	0.003735121219
766	0.003729904083
767	0.003723616754
768	0.003713740841
769	0.00370929395
770	0.003701507661
771	0.003696215153
772	0.003692203183
773	0.003685838176
774	0.003680482987
775	0.003677003614
776	0.00367393186
777	0.00366428283
778	0.003660830375
779	0.003657096048
780	0.003651240949
781	0.003647342036
782	0.003643553103
783	0.003623623233
784	0.003617791207
785	0.003612845175
786	0.00360673243
787	0.003603313046
788	0.003596723464
789	0.003592515761
790	0.00358661144
791	0.003582675611
792	0.003579039727
793	0.003574819719
794	0.003568672365
795	0.003563181816
796	0.00355890797
797	0.003553303596
798	0.003547617312
799	0.003542018706
800	0.003533329118
801	0.003527272132
802	0.003522002312
803	0.003506812742
804	0.00350412861
805	0.003498397335
806	0.003493545517
807	0.003487584668
808	0.003479918357
809	0.003475282269
810	0.003467812846
811	0.003454422566
812	0.003447473434
813	0.003441263014
814	0.00343700532
815	0.003432761085
816	0.003429079825
817	0.003426592196
818	0.003419253903
819	0.00341674051
820	0.003413022334
821	0.0033993348
822	0.003394694482
823	0.00338889745
824	0.003378969623
825	0.003374466204
826	0.003371182565
827	0.003366915641
828	0.003357125482
829	0.003351457657
830	0.003348063654
831	0.003345359141
832	0.003340426568
833	0.003338106217
834	0.00333413847
835	0.003330582957
836	0.003325123172
837	0.003321340392
838	0.003313744453
839	0.003310838822
840	0.003305601305
841	0.003301145184
842	0.003298295698
843	0.003294677119
844	0.003289327314
845	0.003286949281
846	0.003282153222
847	0.003278431969
848	0.003268541828
849	0.003264472946
850	0.003261043949
851	0.003256986987
852	0.00325244396
853	0.003245998967
854	0.003239377083
855	0.003237263618
856	0.003228869554
857	0.003225534385
858	0.003222312466
859	0.003216468903
860	0.003213191032
861	0.003207963897
862	0.0032055576
863	0.003199998794
864	0.003195773402
865	0.003190080389
866	0.003184164916
867	0.003182292754
868	0.00317970149
869	0.003175824688
870	0.003169415459
871	0.003165540195
872	0.003161375177
873	0.003152837292
874	0.003147871456
875	0.003142894083
876	0.00314008459
877	0.003136437555
878	0.003130106964
879	0.003127086739
880	0.003121284131
881	0.003116763792
882	0.003111620488
883	0.003108507395
884	0.003105602726
885	0.003101467894
886	0.003096971781
887	0.003094725263
888	0.003091539298
889	0.003084533638
890	0.00308053705
891	0.003077060946
892	0.003074769051
893	0.003070286012
894	0.003067279823
895	0.00306452705
896	0.003058527554
897	0.003047347838
898	0.003044009209
899	0.003035736469
900	0.003033524559
901	0.003027246268
902	0.003024724991
903	0.003022156992
904	0.003018764527
905	0.003012995758
